CustomerID,Customer,Recency,Frequency,Monetary,RecencyBin,FrequencyBin,MonetaryBin,RFM,Segment
16742,1,46,1,464,3,2,3,323,Potential Loyalist
16743,1,29,7,2238,4,5,5,455,Champions
16744,1,11,7,1304,5,5,4,554,Champions
16745,1,86,17,7194,2,5,5,255,At Risk
16746,1,4,18,6697,5,5,5,555,Champions
16747,1,37,2,836,3,3,3,333,Potential Loyalist
16748,1,17,5,1515,4,4,4,444,Loyal Customers
16750,1,44,5,623,3,4,3,343,Need Attention
16751,1,30,1,1764,4,2,4,424,Promising
16753,1,58,1,223,3,2,1,321,About To Sleep
16755,1,114,3,1496,2,4,4,244,At Risk
16756,1,214,1,239,1,2,2,122,Hibernating
16757,1,318,1,106,1,2,1,121,Lost
16758,1,65,1,369,3,2,2,322,Hibernating
16759,1,7,3,789,5,4,3,543,Loyal Customers
16761,1,96,1,316,2,2,2,222,Hibernating
16762,1,19,3,1501,4,4,4,444,Loyal Customers
16763,1,198,1,611,1,2,3,123,Hibernating
16764,1,3,13,2799,5,5,5,555,Champions
16765,1,294,1,34,1,2,1,121,Lost
16766,1,273,2,1145,1,3,4,134,At Risk
16767,1,30,11,5580,4,5,5,455,Champions
16768,1,47,3,478,3,4,3,343,Need Attention
16769,1,260,1,380,1,2,2,122,Hibernating
16770,1,57,4,639,3,4,3,343,Need Attention
16771,1,33,5,2246,3,4,5,345,Loyal Customers
16773,1,57,1,171,3,2,1,321,About To Sleep
16774,1,67,4,661,3,4,3,343,Need Attention
16775,1,10,10,1463,5,5,4,554,Champions
16776,1,60,1,388,3,2,2,322,Hibernating
16777,1,80,2,226,2,3,1,231,About To Sleep
16778,1,74,2,245,2,3,2,232,Hibernating
16779,1,2,21,10272,5,5,5,555,Champions
16780,1,100,2,425,2,3,2,232,Hibernating
16782,1,10,13,2279,5,5,5,555,Champions
16784,1,19,1,107,4,2,1,421,New Customer
16788,1,123,2,597,2,3,3,233,Hibernating
16789,1,8,1,80,5,2,1,521,Promising
16790,1,3,6,1545,5,5,4,554,Champions
16791,1,29,7,1721,4,5,4,454,Champions
16792,1,282,2,110,1,3,1,131,Lost
16793,1,57,1,243,3,2,2,322,Hibernating
16794,1,1,10,1222,5,5,4,554,Champions
16795,1,365,1,414,1,2,2,122,Hibernating
16796,1,89,1,305,2,2,2,222,Hibernating
16800,1,11,1,1201,5,2,4,524,Promising
16801,1,163,4,1619,2,4,4,244,At Risk
16803,1,65,1,332,3,2,2,322,Hibernating
16804,1,23,3,536,4,4,3,443,Need Attention
16805,1,173,2,460,1,3,3,133,At Risk
16806,1,103,4,801,2,4,3,243,At Risk
16807,1,142,3,1121,2,4,4,244,At Risk
16808,1,99,2,288,2,3,2,232,Hibernating
16809,1,23,5,914,4,4,4,444,Loyal Customers
16810,1,192,1,309,1,2,2,122,Hibernating
16811,1,4,2,547,5,3,3,533,Potential Loyalist
16812,1,360,1,479,1,2,3,123,Hibernating
16813,1,8,10,1692,5,5,4,554,Champions
16814,1,14,20,6235,4,5,5,455,Champions
16816,1,103,4,417,2,4,2,242,At Risk
16817,1,2,8,1360,5,5,4,554,Champions
16818,1,10,11,3349,5,5,5,555,Champions
16820,1,95,1,497,2,2,3,223,Hibernating
16823,1,227,1,358,1,2,2,122,Hibernating
16824,1,15,2,460,4,3,3,433,Potential Loyalist
16825,1,38,2,775,3,3,3,333,Potential Loyalist
16826,1,51,1,341,3,2,2,322,Hibernating
16828,1,93,2,128,2,3,1,231,About To Sleep
16829,1,156,1,197,2,2,1,221,About To Sleep
16830,1,38,1,325,3,2,2,322,Hibernating
16832,1,184,3,199,1,4,1,141,Lost
16833,1,1,4,1106,5,4,4,544,Champions
16834,1,227,1,413,1,2,2,122,Hibernating
16835,1,128,1,99,2,2,1,221,About To Sleep
16836,1,39,2,251,3,3,2,332,Hibernating
16837,1,31,11,3170,4,5,5,455,Champions
16838,1,197,2,588,1,3,3,133,At Risk
16839,1,8,33,16042,5,5,5,555,Champions
16841,1,36,6,1869,3,5,4,354,Loyal Customers
16842,1,100,3,1264,2,4,4,244,At Risk
16843,1,42,16,10196,3,5,5,355,Loyal Customers
16846,1,50,1,214,3,2,1,321,About To Sleep
16847,1,43,1,193,3,2,1,321,About To Sleep
16848,1,52,1,281,3,2,2,322,Hibernating
16849,1,186,1,124,1,2,1,121,Lost
16850,1,333,1,332,1,2,2,122,Hibernating
16851,1,4,3,342,5,4,2,542,Potential Loyalist
16852,1,10,2,144,5,3,1,531,Potential Loyalist
16855,1,23,2,328,4,3,2,432,Potential Loyalist
16856,1,14,1,35,4,2,1,421,New Customer
16859,1,144,2,747,2,3,3,233,Hibernating
16861,1,59,2,173,3,3,1,331,About To Sleep
16863,1,31,1,338,4,2,2,422,New Customer
16866,1,140,3,207,2,4,1,241,About To Sleep
16869,1,22,4,825,4,4,3,443,Need Attention
16871,1,22,6,2812,4,5,5,455,Champions
16872,1,77,3,680,2,4,3,243,At Risk
16873,1,4,6,7123,5,5,5,555,Champions
16875,1,67,5,2095,3,4,5,345,Loyal Customers
16877,1,12,6,853,4,5,3,453,Potential Loyalist
16878,1,84,1,13,2,2,1,221,About To Sleep
16880,1,30,7,1519,4,5,4,454,Champions
16881,1,66,1,432,3,2,2,322,Hibernating
16882,1,66,3,705,3,4,3,343,Need Attention
16883,1,187,1,148,1,2,1,121,Lost
16884,1,37,2,429,3,3,2,332,Hibernating
16885,1,15,3,471,4,4,3,443,Need Attention
16887,1,35,1,194,3,2,1,321,About To Sleep
16889,1,194,3,1578,1,4,4,144,Cannot Lose
16891,1,1,4,577,5,4,3,543,Loyal Customers
16892,1,1,5,525,5,4,3,543,Loyal Customers
16895,1,64,1,219,3,2,1,321,About To Sleep
16897,1,299,2,289,1,3,2,132,Hibernating
16898,1,26,2,392,4,3,2,432,Potential Loyalist
16899,1,7,6,1281,5,5,4,554,Champions
16900,1,16,3,887,4,4,3,443,Need Attention
16902,1,116,1,1706,2,2,4,224,At Risk
16903,1,29,1,373,4,2,2,422,New Customer
16904,1,4,14,3415,5,5,5,555,Champions
16905,1,5,6,2848,5,5,5,555,Champions
16906,1,81,4,579,2,4,3,243,At Risk
16907,1,29,5,981,4,4,4,444,Loyal Customers
16909,1,72,1,379,2,2,2,222,Hibernating
16910,1,4,8,1510,5,5,4,554,Champions
16912,1,28,11,2575,4,5,5,455,Champions
16913,1,290,1,113,1,2,1,121,Lost
16914,1,36,1,208,3,2,1,321,About To Sleep
16915,1,9,6,621,5,5,3,553,Potential Loyalist
16916,1,23,1,378,4,2,2,422,New Customer
16917,1,276,1,391,1,2,2,122,Hibernating
16918,1,49,6,1068,3,5,4,354,Loyal Customers
16919,1,156,10,2398,2,5,5,255,At Risk
16921,1,61,1,169,3,2,1,321,About To Sleep
16923,1,12,19,7247,4,5,5,455,Champions
16924,1,21,3,846,4,4,3,443,Need Attention
16927,1,115,3,543,2,4,3,243,At Risk
16928,1,80,16,2731,2,5,5,255,At Risk
16929,1,3,7,1295,5,5,4,554,Champions
16930,1,26,3,380,4,4,2,442,Potential Loyalist
16931,1,5,20,4452,5,5,5,555,Champions
16932,1,53,1,161,3,2,1,321,About To Sleep
16933,1,1,2,563,5,3,3,533,Potential Loyalist
16934,1,54,2,950,3,3,4,334,Need Attention
16936,1,25,1,262,4,2,2,422,New Customer
16938,1,8,4,2736,5,4,5,545,Champions
16940,1,52,3,3049,3,4,5,345,Loyal Customers
16942,1,12,9,1920,4,5,5,455,Champions
16943,1,211,3,816,1,4,3,143,At Risk
16945,1,21,19,4345,4,5,5,455,Champions
16947,1,235,1,406,1,2,2,122,Hibernating
16948,1,138,3,435,2,4,2,242,At Risk
16949,1,3,6,1286,5,5,4,554,Champions
16950,1,56,2,1006,3,3,4,334,Need Attention
16951,1,134,3,1277,2,4,4,244,At Risk
16952,1,109,2,167,2,3,1,231,About To Sleep
16953,1,30,1,20,4,2,1,421,New Customer
16954,1,0,9,2085,5,5,5,555,Champions
16955,1,184,2,329,1,3,2,132,Hibernating
16956,1,17,1,308,4,2,2,422,New Customer
16957,1,239,2,416,1,3,2,132,Hibernating
16959,1,87,1,117,2,2,1,221,About To Sleep
16960,1,38,3,507,3,4,3,343,Need Attention
16961,1,116,1,234,2,2,1,221,About To Sleep
16963,1,187,1,110,1,2,1,121,Lost
16965,1,226,1,201,1,2,1,121,Lost
16966,1,8,7,2154,5,5,5,555,Champions
16967,1,189,1,319,1,2,2,122,Hibernating
16968,1,4,2,439,5,3,2,532,Potential Loyalist
16969,1,39,3,650,3,4,3,343,Need Attention
16971,1,38,1,357,3,2,2,322,Hibernating
16976,1,267,1,251,1,2,2,122,Hibernating
16978,1,77,1,344,2,2,2,222,Hibernating
16979,1,3,6,1852,5,5,4,554,Champions
16980,1,255,2,1078,1,3,4,134,At Risk
16982,1,60,1,384,3,2,2,322,Hibernating
16983,1,12,6,1767,4,5,4,454,Champions
16984,1,88,2,4481,2,3,5,235,At Risk
16985,1,17,10,5464,4,5,5,455,Champions
16986,1,29,2,1873,4,3,4,434,Need Attention
16987,1,3,7,1625,5,5,4,554,Champions
16988,1,5,1,126,5,2,1,521,Promising
16989,1,7,6,1133,5,5,4,554,Champions
16990,1,218,1,179,1,2,1,121,Lost
16992,1,10,5,1614,5,4,4,544,Champions
16996,1,30,6,1456,4,5,4,454,Champions
16997,1,288,3,702,1,4,3,143,At Risk
16998,1,149,4,295,2,4,2,242,At Risk
16999,1,23,2,484,4,3,3,433,Potential Loyalist
17001,1,0,11,3989,5,5,5,555,Champions
17002,1,85,3,1493,2,4,4,244,At Risk
17004,1,46,2,1412,3,3,4,334,Need Attention
17006,1,4,4,781,5,4,3,543,Loyal Customers
17007,1,50,6,889,3,5,3,353,Potential Loyalist
17010,1,18,1,195,4,2,1,421,New Customer
17011,1,30,1,270,4,2,2,422,New Customer
17014,1,8,3,586,5,4,3,543,Loyal Customers
17015,1,28,3,1842,4,4,4,444,Loyal Customers
17017,1,2,17,7305,5,5,5,555,Champions
17018,1,40,2,920,3,3,4,334,Need Attention
17019,1,11,3,913,5,4,4,544,Champions
17022,1,31,1,71,4,2,1,421,New Customer
17024,1,45,3,95,3,4,1,341,Potential Loyalist
17025,1,60,1,196,3,2,1,321,About To Sleep
17026,1,185,1,121,1,2,1,121,Lost
17027,1,78,6,890,2,5,3,253,At Risk
17029,1,110,2,716,2,3,3,233,Hibernating
17030,1,63,1,146,3,2,1,321,About To Sleep
17031,1,11,2,380,5,3,2,532,Potential Loyalist
17033,1,86,3,1030,2,4,4,244,At Risk
17034,1,16,3,745,4,4,3,443,Need Attention
17035,1,245,2,433,1,3,2,132,Hibernating
17037,1,87,1,1267,2,2,4,224,At Risk
17038,1,30,1,112,4,2,1,421,New Customer
17040,1,137,1,449,2,2,2,222,Hibernating
17041,1,26,3,1081,4,4,4,444,Loyal Customers
17042,1,2,5,1044,5,4,4,544,Champions
17043,1,32,4,1735,3,4,4,344,Loyal Customers
17044,1,25,1,948,4,2,4,424,Promising
17045,1,113,3,339,2,4,2,242,At Risk
17046,1,157,1,642,2,2,3,223,Hibernating
17047,1,85,3,1100,2,4,4,244,At Risk
17048,1,117,3,925,2,4,4,244,At Risk
17049,1,2,9,5659,5,5,5,555,Champions
17050,1,96,6,3228,2,5,5,255,At Risk
17051,1,194,1,247,1,2,2,122,Hibernating
17052,1,28,1,413,4,2,2,422,New Customer
17053,1,130,1,498,2,2,3,223,Hibernating
17054,1,28,5,1356,4,4,4,444,Loyal Customers
17058,1,81,3,1179,2,4,4,244,At Risk
17059,1,29,4,2372,4,4,5,445,Champions
17060,1,266,1,234,1,2,1,121,Lost
17061,1,73,11,5232,2,5,5,255,At Risk
17062,1,313,3,358,1,4,2,142,At Risk
17063,1,21,7,1461,4,5,4,454,Champions
17064,1,58,3,859,3,4,3,343,Need Attention
17068,1,12,20,4385,4,5,5,455,Champions
17069,1,28,8,2432,4,5,5,455,Champions
17070,1,114,1,312,2,2,2,222,Hibernating
17071,1,28,9,2429,4,5,5,455,Champions
17073,1,17,4,1446,4,4,4,444,Loyal Customers
17075,1,17,4,834,4,4,3,443,Need Attention
17076,1,36,3,841,3,4,3,343,Need Attention
17078,1,36,2,378,3,3,2,332,Hibernating
17079,1,78,1,118,2,2,1,221,About To Sleep
17080,1,22,2,287,4,3,2,432,Potential Loyalist
17081,1,25,2,290,4,3,2,432,Potential Loyalist
17082,1,33,2,2003,3,3,5,335,Loyal Customers
17083,1,109,3,1405,2,4,4,244,At Risk
17084,1,35,2,2949,3,3,5,335,Loyal Customers
17085,1,123,5,1566,2,4,4,244,At Risk
17086,1,7,6,2050,5,5,5,555,Champions
17088,1,28,4,1991,4,4,5,445,Champions
17090,1,4,7,2043,5,5,5,555,Champions
17091,1,2,8,3534,5,5,5,555,Champions
17092,1,50,4,1777,3,4,4,344,Loyal Customers
17094,1,322,1,302,1,2,2,122,Hibernating
17095,1,22,3,1324,4,4,4,444,Loyal Customers
17096,1,15,4,1022,4,4,4,444,Loyal Customers
17100,1,18,2,971,4,3,4,434,Need Attention
17101,1,10,4,1621,5,4,4,544,Champions
17102,1,261,1,25,1,2,1,121,Lost
17105,1,159,2,665,2,3,3,233,Hibernating
17107,1,33,6,10815,3,5,5,355,Loyal Customers
17109,1,29,6,885,4,5,3,453,Potential Loyalist
17110,1,165,1,163,2,2,1,221,About To Sleep
17111,1,47,1,248,3,2,2,322,Hibernating
17114,1,5,8,808,5,5,3,553,Potential Loyalist
17115,1,8,3,837,5,4,3,543,Loyal Customers
17117,1,288,1,116,1,2,1,121,Lost
17118,1,317,1,157,1,2,1,121,Lost
17119,1,3,2,606,5,3,3,533,Potential Loyalist
17120,1,233,1,307,1,2,2,122,Hibernating
17122,1,119,1,138,2,2,1,221,About To Sleep
17123,1,161,1,345,2,2,2,222,Hibernating
17124,1,185,1,298,1,2,2,122,Hibernating
17125,1,50,1,259,3,2,2,322,Hibernating
17126,1,152,5,1004,2,4,4,244,At Risk
17128,1,334,1,157,1,2,1,121,Lost
17131,1,5,5,2463,5,4,5,545,Champions
17133,1,15,7,4892,4,5,5,455,Champions
17134,1,106,2,425,2,3,2,232,Hibernating
17135,1,16,6,924,4,5,4,454,Champions
17138,1,275,1,380,1,2,2,122,Hibernating
17139,1,15,12,10668,4,5,5,455,Champions
17140,1,247,1,465,1,2,3,123,Hibernating
17142,1,239,1,579,1,2,3,123,Hibernating
17144,1,1,2,984,5,3,4,534,Need Attention
17146,1,105,3,749,2,4,3,243,At Risk
17147,1,22,4,1714,4,4,4,444,Loyal Customers
17148,1,51,1,124,3,2,1,321,About To Sleep
17152,1,194,3,1689,1,4,4,144,Cannot Lose
17153,1,24,1,213,4,2,1,421,New Customer
17154,1,75,1,329,2,2,2,222,Hibernating
17155,1,17,2,251,4,3,2,432,Potential Loyalist
17157,1,7,2,319,5,3,2,532,Potential Loyalist
17158,1,32,3,1266,3,4,4,344,Loyal Customers
17159,1,21,3,1538,4,4,4,444,Loyal Customers
17160,1,31,6,3518,4,5,5,455,Champions
17162,1,28,10,1715,4,5,4,454,Champions
17163,1,21,2,293,4,3,2,432,Potential Loyalist
17164,1,32,7,2467,3,5,5,355,Loyal Customers
17165,1,284,1,158,1,2,1,121,Lost
17166,1,38,2,206,3,3,1,331,About To Sleep
17169,1,57,2,835,3,3,3,333,Potential Loyalist
17171,1,289,1,224,1,2,1,121,Lost
17172,1,78,1,317,2,2,2,222,Hibernating
17173,1,5,8,3766,5,5,5,555,Champions
17174,1,217,1,59,1,2,1,121,Lost
17175,1,44,4,1443,3,4,4,344,Loyal Customers
17176,1,201,1,306,1,2,2,122,Hibernating
17179,1,178,3,711,1,4,3,143,At Risk
17180,1,56,4,796,3,4,3,343,Need Attention
17181,1,57,1,84,3,2,1,321,About To Sleep
17183,1,7,6,3347,5,5,5,555,Champions
17186,1,46,2,144,3,3,1,331,About To Sleep
17187,1,226,1,203,1,2,1,121,Lost
17188,1,11,7,2474,5,5,5,555,Champions
17189,1,106,2,384,2,3,2,232,Hibernating
17190,1,58,2,444,3,3,2,332,Hibernating
17191,1,28,4,1585,4,4,4,444,Loyal Customers
17193,1,35,7,1699,3,5,4,354,Loyal Customers
17194,1,273,2,262,1,3,2,132,Hibernating
17197,1,29,1,1013,4,2,4,424,Promising
17198,1,23,2,420,4,3,2,432,Potential Loyalist
17201,1,53,1,342,3,2,2,322,Hibernating
17203,1,35,6,3563,3,5,5,355,Loyal Customers
17204,1,175,4,1564,1,4,4,144,Cannot Lose
17205,1,53,1,384,3,2,2,322,Hibernating
17206,1,53,1,204,3,2,1,321,About To Sleep
17211,1,26,7,2043,4,5,5,455,Champions
17212,1,253,1,226,1,2,1,121,Lost
17213,1,40,6,2468,3,5,5,355,Loyal Customers
17214,1,60,6,1069,3,5,4,354,Loyal Customers
17217,1,234,1,113,1,2,1,121,Lost
17218,1,4,9,1668,5,5,4,554,Champions
17219,1,31,1,114,4,2,1,421,New Customer
17220,1,24,14,3198,4,5,5,455,Champions
17221,1,7,2,335,5,3,2,532,Potential Loyalist
17222,1,65,1,354,3,2,2,322,Hibernating
17223,1,310,1,133,1,2,1,121,Lost
17226,1,308,1,393,1,2,2,122,Hibernating
17227,1,18,5,797,4,4,3,443,Need Attention
17228,1,15,6,1550,4,5,4,454,Champions
17229,1,96,2,318,2,3,2,232,Hibernating
17230,1,264,8,3638,1,5,5,155,Cannot Lose
17231,1,12,10,3174,4,5,5,455,Champions
17232,1,2,2,421,5,3,2,532,Potential Loyalist
17233,1,35,1,190,3,2,1,321,About To Sleep
17234,1,182,1,149,1,2,1,121,Lost
17235,1,25,1,208,4,2,1,421,New Customer
17236,1,12,6,916,4,5,4,454,Champions
17237,1,11,2,314,5,3,2,532,Potential Loyalist
17238,1,2,15,3374,5,5,5,555,Champions
17239,1,312,1,382,1,2,2,122,Hibernating
17242,1,108,2,1135,2,3,4,234,At Risk
17243,1,1,25,8419,5,5,5,555,Champions
17244,1,53,1,954,3,2,4,324,Need Attention
17245,1,204,1,171,1,2,1,121,Lost
17247,1,15,1,282,4,2,2,422,New Customer
17248,1,120,1,318,2,2,2,222,Hibernating
17250,1,3,2,384,5,3,2,532,Potential Loyalist
17251,1,362,1,283,1,2,2,122,Hibernating
17252,1,116,2,353,2,3,2,232,Hibernating
17253,1,18,1,178,4,2,1,421,New Customer
17254,1,4,2,272,5,3,2,532,Potential Loyalist
17255,1,40,2,298,3,3,2,332,Hibernating
17256,1,107,2,240,2,3,2,232,Hibernating
17259,1,148,1,221,2,2,1,221,About To Sleep
17262,1,52,4,984,3,4,4,344,Loyal Customers
17263,1,208,1,63,1,2,1,121,Lost
17265,1,138,2,562,2,3,3,233,Hibernating
17266,1,2,3,310,5,4,2,542,Potential Loyalist
17267,1,127,2,317,2,3,2,232,Hibernating
17268,1,107,4,763,2,4,3,243,At Risk
17272,1,42,4,2148,3,4,5,345,Loyal Customers
17274,1,35,1,111,3,2,1,321,About To Sleep
17277,1,227,2,1065,1,3,4,134,At Risk
17278,1,241,1,246,1,2,2,122,Hibernating
17279,1,57,1,187,3,2,1,321,About To Sleep
17282,1,130,3,1703,2,4,4,244,At Risk
17284,1,60,6,1652,3,5,4,354,Loyal Customers
17286,1,21,1,153,4,2,1,421,New Customer
17287,1,26,5,841,4,4,3,443,Need Attention
17288,1,9,7,1419,5,5,4,554,Champions
17289,1,31,3,944,4,4,4,444,Loyal Customers
17290,1,3,2,525,5,3,3,533,Potential Loyalist
17291,1,308,1,550,1,2,3,123,Hibernating
17293,1,8,9,1875,5,5,4,554,Champions
17295,1,28,3,556,4,4,3,443,Need Attention
17297,1,17,1,131,4,2,1,421,New Customer
17298,1,101,2,498,2,3,3,233,Hibernating
17299,1,11,4,669,5,4,3,543,Loyal Customers
17301,1,21,1,197,4,2,1,421,New Customer
17302,1,14,5,1135,4,4,4,444,Loyal Customers
17303,1,361,1,250,1,2,2,122,Hibernating
17306,1,10,19,8631,5,5,5,555,Champions
17309,1,95,1,82,2,2,1,221,About To Sleep
17311,1,78,2,1384,2,3,4,234,At Risk
17312,1,138,3,644,2,4,3,243,At Risk
17313,1,31,1,2328,4,2,5,425,Promising
17314,1,24,8,2527,4,5,5,455,Champions
17315,1,1,38,6292,5,5,5,555,Champions
17317,1,46,3,2600,3,4,5,345,Loyal Customers
17320,1,100,2,749,2,3,3,233,Hibernating
17321,1,8,2,700,5,3,3,533,Potential Loyalist
17323,1,15,7,921,4,5,4,454,Champions
17324,1,17,3,863,4,4,3,443,Need Attention
17325,1,280,1,96,1,2,1,121,Lost
17329,1,14,2,523,4,3,3,433,Potential Loyalist
17330,1,22,2,363,4,3,2,432,Potential Loyalist
17331,1,123,1,175,2,2,1,221,About To Sleep
17333,1,85,1,494,2,2,3,223,Hibernating
17334,1,302,2,307,1,3,2,132,Hibernating
17337,1,151,4,2027,2,4,5,245,At Risk
17338,1,17,8,6643,4,5,5,455,Champions
17339,1,94,2,243,2,3,2,232,Hibernating
17340,1,29,10,9682,4,5,5,455,Champions
17341,1,156,2,267,2,3,2,232,Hibernating
17343,1,355,1,193,1,2,1,121,Lost
17344,1,46,1,160,3,2,1,321,About To Sleep
17345,1,15,4,537,4,4,3,443,Need Attention
17346,1,3,14,2529,5,5,5,555,Champions
17347,1,86,1,228,2,2,1,221,About To Sleep
17348,1,14,5,1159,4,4,4,444,Loyal Customers
17349,1,179,1,110,1,2,1,121,Lost
17350,1,8,4,1286,5,4,4,544,Champions
17351,1,36,3,587,3,4,3,343,Need Attention
17353,1,129,2,1740,2,3,4,234,At Risk
17354,1,50,1,1393,3,2,4,324,Need Attention
17356,1,311,1,178,1,2,1,121,Lost
17357,1,24,2,388,4,3,2,432,Potential Loyalist
17358,1,303,2,365,1,3,2,132,Hibernating
17359,1,11,1,127,5,2,1,521,Promising
17360,1,17,3,585,4,4,3,443,Need Attention
17361,1,49,3,488,3,4,3,343,Need Attention
17362,1,239,2,312,1,3,2,132,Hibernating
17364,1,0,11,4481,5,5,5,555,Champions
17365,1,12,8,4801,4,5,5,455,Champions
17367,1,238,1,168,1,2,1,121,Lost
17368,1,23,8,1912,4,5,5,455,Champions
17370,1,72,4,446,2,4,2,242,At Risk
17371,1,17,3,423,4,4,2,442,Potential Loyalist
17372,1,40,8,1342,3,5,4,354,Loyal Customers
17373,1,40,4,646,3,4,3,343,Need Attention
17374,1,218,2,495,1,3,3,133,At Risk
17375,1,199,3,400,1,4,2,142,At Risk
17376,1,70,2,203,2,3,1,231,About To Sleep
17377,1,23,19,3877,4,5,5,455,Champions
17379,1,11,1,404,5,2,2,522,Promising
17381,1,8,26,16671,5,5,5,555,Champions
17382,1,65,1,65,3,2,1,321,About To Sleep
17383,1,4,1,199,5,2,1,521,Promising
17384,1,19,2,336,4,3,2,432,Potential Loyalist
17385,1,14,1,261,4,2,2,422,New Customer
17386,1,7,6,2686,5,5,5,555,Champions
17387,1,19,2,784,4,3,3,433,Potential Loyalist
17388,1,77,4,1259,2,4,4,244,At Risk
17389,1,0,34,31833,5,5,5,555,Champions
17391,1,163,2,508,2,3,3,233,Hibernating
17392,1,306,2,457,1,3,2,132,Hibernating
17394,1,219,1,203,1,2,1,121,Lost
17396,1,39,7,6933,3,5,5,355,Loyal Customers
17397,1,22,2,696,4,3,3,433,Potential Loyalist
17398,1,114,3,653,2,4,3,243,At Risk
17400,1,126,5,2129,2,4,5,245,At Risk
17402,1,4,11,2173,5,5,5,555,Champions
17403,1,36,1,281,3,2,2,322,Hibernating
17405,1,1,3,1031,5,4,4,544,Champions
17406,1,333,2,1498,1,3,4,134,At Risk
17408,1,163,1,32,2,2,1,221,About To Sleep
17409,1,184,2,771,1,3,3,133,At Risk
17410,1,16,5,1214,4,4,4,444,Loyal Customers
17411,1,12,3,778,4,4,3,443,Need Attention
17412,1,2,6,1060,5,5,4,554,Champions
17414,1,43,2,778,3,3,3,333,Potential Loyalist
17415,1,79,1,507,2,2,3,223,Hibernating
17416,1,29,7,6893,4,5,5,455,Champions
17418,1,42,2,463,3,3,3,333,Potential Loyalist
17419,1,11,10,3852,5,5,5,555,Champions
17420,1,50,2,467,3,3,3,333,Potential Loyalist
17422,1,16,6,1979,4,5,5,455,Champions
17423,1,46,2,698,3,3,3,333,Potential Loyalist
17425,1,19,2,759,4,3,3,433,Potential Loyalist
17426,1,8,6,5037,5,5,5,555,Champions
17427,1,71,1,100,2,2,1,221,About To Sleep
17428,1,0,27,16903,5,5,5,555,Champions
17429,1,128,3,524,2,4,3,243,At Risk
17430,1,32,2,265,3,3,2,332,Hibernating
17431,1,313,1,403,1,2,2,122,Hibernating
17432,1,18,2,365,4,3,2,432,Potential Loyalist
17433,1,88,1,303,2,2,2,222,Hibernating
17434,1,2,7,2373,5,5,5,555,Champions
17436,1,1,2,216,5,3,1,531,Potential Loyalist
17438,1,253,1,388,1,2,2,122,Hibernating
17440,1,156,3,186,2,4,1,241,About To Sleep
17442,1,36,6,2248,3,5,5,355,Loyal Customers
17446,1,176,2,120,1,3,1,131,Lost
17447,1,40,2,541,3,3,3,333,Potential Loyalist
17449,1,2,7,2520,5,5,5,555,Champions
17450,1,8,44,192521,5,5,5,555,Champions
17451,1,1,7,1721,5,5,4,554,Champions
17453,1,17,2,486,4,3,3,433,Potential Loyalist
17454,1,192,4,517,1,4,3,143,At Risk
17455,1,203,1,131,1,2,1,121,Lost
17456,1,365,1,249,1,2,2,122,Hibernating
17457,1,126,5,1737,2,4,4,244,At Risk
17458,1,15,1,316,4,2,2,422,New Customer
17459,1,43,2,657,3,3,3,333,Potential Loyalist
17460,1,94,4,552,2,4,3,243,At Risk
17461,1,22,3,757,4,4,3,443,Need Attention
17462,1,60,2,675,3,3,3,333,Potential Loyalist
17463,1,16,5,1896,4,4,4,444,Loyal Customers
17464,1,158,1,289,2,2,2,222,Hibernating
17466,1,10,2,763,5,3,3,533,Potential Loyalist
17468,1,10,2,137,5,3,1,531,Potential Loyalist
17469,1,16,5,1870,4,4,4,444,Loyal Customers
17470,1,44,4,946,3,4,4,344,Loyal Customers
17472,1,191,3,710,1,4,3,143,At Risk
17475,1,79,1,194,2,2,1,221,About To Sleep
17480,1,77,1,511,2,2,3,223,Hibernating
17481,1,3,4,1255,5,4,4,544,Champions
17483,1,65,3,414,3,4,2,342,Potential Loyalist
17486,1,261,1,396,1,2,2,122,Hibernating
17489,1,58,2,376,3,3,2,332,Hibernating
17490,1,0,7,2092,5,5,5,555,Champions
17491,1,1,9,3231,5,5,5,555,Champions
17492,1,248,1,374,1,2,2,122,Hibernating
17495,1,7,2,497,5,3,3,533,Potential Loyalist
17496,1,358,1,271,1,2,2,122,Hibernating
17498,1,75,1,272,2,2,2,222,Hibernating
17499,1,289,1,622,1,2,3,123,Hibernating
17500,1,17,3,1138,4,4,4,444,Loyal Customers
17501,1,220,2,288,1,3,2,132,Hibernating
17502,1,9,4,689,5,4,3,543,Loyal Customers
17503,1,2,2,558,5,3,3,533,Potential Loyalist
17504,1,206,9,2997,1,5,5,155,Cannot Lose
17505,1,161,2,1145,2,3,4,234,At Risk
17506,1,75,1,302,2,2,2,222,Hibernating
17507,1,261,2,605,1,3,3,133,At Risk
17509,1,57,8,6115,3,5,5,355,Loyal Customers
17510,1,24,1,308,4,2,2,422,New Customer
17511,1,2,29,87591,5,5,5,555,Champions
17512,1,28,10,2924,4,5,5,455,Champions
17513,1,72,1,513,2,2,3,223,Hibernating
17514,1,128,1,208,2,2,1,221,About To Sleep
17515,1,31,4,639,4,4,3,443,Need Attention
17516,1,15,5,768,4,4,3,443,Need Attention
17517,1,308,1,153,1,2,1,121,Lost
17519,1,17,5,1508,4,4,4,444,Loyal Customers
17520,1,53,1,546,3,2,3,323,Potential Loyalist
17521,1,29,3,723,4,4,3,443,Need Attention
